Address,ARB amount (wei),ARB amount
0x945f6c41516224ffef1f5c24f108b6ddd7e0c828,1613225168050386,0.001613225168050386
0x8430ca2f88e8dce887e6f6035ef2ee549590b459,150620983551952,0.000150620983551952
0x37df09fd33948a8449121a5f4007c78ffc5f8dcb,0,0.000000000000000000
0xa2c748056947f6cb9023be101aae94b016ec9a62,0,0.000000000000000000
0x00b9228eb19a13c6a943b350916dd2aa7f182c21,0,0.000000000000000000
0xdcf2a3c6187f927d2ab51eae870f8905b377fa86,0,0.000000000000000000
0x0009921ba8a8c3fecd8ae340c4ef2745085f1012,0,0.000000000000000000
0x75650d00553bddc53165eaefe58a850b25207c8e,53869456418350,0.000053869456418350
0x34c734bf1c4efc47815fb9e11d8a63a3d6067a3a,53842296305206,0.000053842296305206
0xf7861adf4a0d3924f488afd905bd2dfeb485fbc3,0,0.000000000000000000
0x8cabca466bce9c1d4f6b273f1f49b46cb5b8967d,15597190752,0.000000015597190752
0x2adbcf5539fe53491a768d50ff57dcfac6d2bf3f,538783207766,0.000000538783207766
0x0bf6d1f70240f467cebfa57093f9ac35f4cec409,3226449210,0.000000003226449210
0x1eb8b6bcb8dbcdac701cfa31f897c92f8519083a,491975775714042,0.000491975775714042
0x58b72e8465191fc40d40083c62772417256f587e,0,0.000000000000000000
0x9d292255ddc87532974ef5b13cb5d8c44bfcab23,0,0.000000000000000000
0x6a738c309beac3c68ef8f50f3c5880c97dbc7726,0,0.000000000000000000
0x720da27c3961bd2fe995840a2c2860e1ba2c4276,0,0.000000000000000000
0x0e59906dae6a93cf5772d4be46c6ec30c0252143,0,0.000000000000000000
0x6a457d533f83511fd6ae7dc813b88be85cbbc060,323145064043054,0.000323145064043054
0x9202bf22605fb429af0add0428f7cb4dd8b6b26c,0,0.000000000000000000
0x0375901b7b96014f78fda77836054f1da9df939d,1559718276,0.000000001559718276
0x3eb897b5876887ff7536a52a525cabae99aa75ca,0,0.000000000000000000
0x757056e3ab3c65c6c8c710f7e6f9a8327cc6bae7,0,0.000000000000000000
0xad133b6faa8bafce203939911517c2f14e5a9cc6,0,0.000000000000000000
0xed337caaf5de029604f264a776643213bb0dcaf9,0,0.000000000000000000
0x3e9f88bdbd46c06071f2c9f1af893ddb6a63f02f,1452637211661480,0.001452637211661480
0x739d1b54808c309b032ce582d3175b2f0ca6a622,915198922,0.000000000915198922
0xcfb719fd4ddc62b26d6efe7784d20793f7c6ea76,2155451533006,0.000002155451533006
0x0b5f6a4c654e08a7ad6bf3a1c31aa4a135e7ae64,4519988290186048,0.004519988290186048
0x313b11b694441bfcb95e04beed174f80ace4d2a3,0,0.000000000000000000
0x933170a25430cd5101f2af6b9f910c4c4c7d0069,1345361585890482,0.001345361585890482
0xaac18004b8da51e8f9634649ea8a0af107691af5,152167178445760,0.000152167178445760
0x0d8b8eb1b56d4df4b0846e8e7e632c1b19424844,1291131511422272,0.001291131511422272
0x9300583051ce99b0e7dc9bafe76b3c508750e944,12922200159816,0.000012922200159816
0xc543e8f5d083a0b87131c743355de299f6c8225c,0,0.000000000000000000
0x48a8ebed3dacfea2ae43a0c12fe186c5f3f1063c,0,0.000000000000000000
0x841c88cbeacdf12e1190e874c6d405bb627c265d,0,0.000000000000000000
0x81bd3cfc8d1f5c53a8614513170303b89e50d2ce,0,0.000000000000000000
0x40d63f325edfd9d5a769a6fe41addfa8bcf752e1,45759973086616,0.000045759973086616
0xfcaba0adc2c5232e13a0e88a68e8fd96b195455d,67520370706964,0.000067520370706964
0x1a91b8a792c325d88666fe27a0b8358d05a81b2e,0,0.000000000000000000
0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,0,0.000000000000000000
0xc30e6905e260b1c4126b080cc445f67de2b52717,0,0.000000000000000000
0x8a74d88caf76f19f377dfd057b813f925fa6af40,0,0.000000000000000000
0x4b9488fe3beafb7f69e5c7adb7eb1bd0d9d1b114,0,0.000000000000000000
0xa899dab1785e228826d27451a9f77e8fd5569bcf,592254672702,0.000000592254672702
0x0574580519fc34a4bd500409b90d1ebf8e00a494,0,0.000000000000000000
0x85bd59c45fe79d3bb40d50239f276a9d1623580d,80754938854852,0.000080754938854852
0x8e2dc46a1d2f9f37ccff6fd1a2c549dd646e9dc1,0,0.000000000000000000
0x385ddfd4568ca5ae932cb6f2d19f3d5654172186,62678958967674990,0.062678958967674990
0xbf08e006b71b61e69b0f260a69914afb9a4faf20,0,0.000000000000000000
0xa77024bd9b963eb9a0dfafb9894d79f3dae8444f,2424975377220,0.000002424975377220
0xb0397731eab4d678e33dc6822ec3b86b7320ed90,0,0.000000000000000000
0x62050a8ff39250a6b6e35938a2537524fcaacd58,0,0.000000000000000000
0x75f3b20555b3d7dd9ce76f8a2d97e8a934a8f091,0,0.000000000000000000
0xd5e787b54d411eddb077e2fb924b583e5f172dc2,10189558358834308,0.010189558358834308
0xea5eb1eedc37942ce7e59ab169e29fbfecae5559,13174923201586582,0.013174923201586582
0xd07814703c93ba6213fc6efd67e9f665f6ec8935,150620983551952,0.000150620983551952
0x0e5aefa5e14810eb0171468692478f35dd34ef22,0,0.000000000000000000
0x435b7d470767cb121f37dd296b2ac7913fdf5427,0,0.000000000000000000
0xee78c07cb731b917e3e943de638e8e1fc0926a47,26917348522,0.000000026917348522
0xda1fc44f018ba957e9bd8d7cd8eb24721b83a8cc,107765534,0.000000000107765534
0x01809deb873681336b048e9842cac8698e3bdc9c,2995564068623412,0.002995564068623412
0x38f0c7d7e92422b68f2d5b4a388c05df6d531f52,287633175422148,0.000287633175422148
0x00a39fa62d34f52a22b4ee16c546194bed71e2ff,512111343070,0.000000512111343070
0xcb15649d7b7a1eb01fb1acd14809de6cf82aa1a0,82021571225649302,0.082021571225649302
0x8bd0bcd12ec7641cd16ffd7e0b69830650a387c5,23509424529106,0.000023509424529106
0x6866de48e38106df19c9463972c0f45c046143d6,1144052263428,0.000001144052263428
0xc63b2485632c4b36f0f17dcbadef3dea5033afbf,7750796012766,0.000007750796012766
0x83f5bc068c1c5b7d59339179a52154c21c42f9db,188470511010782,0.000188470511010782
0xbd7dbb5886786af713ebb1841323c528699bd92d,0,0.000000000000000000
0x22409c6d7c47e4e792a2ee57f57953543a32a766,0,0.000000000000000000
0xad528a3b79cc5100b3fd26a4c0e11ac100a764dc,118426055326,0.000000118426055326
0x570a49bc4e263eece89e8aff2bfbe54d5cdb0444,0,0.000000000000000000
0xf068699a9c7e27221a06be8262d5730045269586,0,0.000000000000000000
0xe47b5b7895a6806a6b48572e3203b974240021e0,0,0.000000000000000000
0x76105aac3fa765f6786e687a8e9232b82bc49e72,0,0.000000000000000000
0xd581d063ccfefc277845b33f567e0143cd8e81a6,1506208950,0.000000001506208950
0xbc9eb81343030e6d4c25fef6f6b1a9691f0a8202,0,0.000000000000000000
0xcbe51c69c9d74cd59fdf5cc4187e61da030f7d85,0,0.000000000000000000
0x78b6849ca39cfb26b1de6742a3349ad54a18e02e,8174022197560038,0.008174022197560038
0x7782bbc9ec47e9e24435bc4343cf87b450cec6ce,0,0.000000000000000000
0xc4effb48ea02f061d6ca9595b644cd1745a9935d,0,0.000000000000000000
0x9701dc64bacd7aa6c595f7f55979fff2d11d8d37,0,0.000000000000000000
0xff63e53c42ca0cce02bc4a4ff14c17c4f23328e0,0,0.000000000000000000
0x5287f40a5e2249d89f9344d026cb206940730e78,0,0.000000000000000000
0x6d13d621a97d9bb91bc25a9d1b07e6b3bd11597e,3609830690544580,0.003609830690544580
0x57d9b0d450141b9cd9ba85c04539694f04c0dd63,0,0.000000000000000000
0x979631fb7e4b3996b3f03905c34f374039792ef6,19912662043319228,0.019912662043319228
0x88636ab40a140e585e50842bd582cf0acebaa20d,0,0.000000000000000000
0x08761cd9c2b561227a1e0c39992440907de1d21a,376941021734,0.000000376941021734
0x463fdb63a7239bacd2581a0dbd9fc94075f2b9e5,0,0.000000000000000000
0x3ad7efef28e7013fa38dc2eb873d2e8eb10cb99a,0,0.000000000000000000
0xa91e492b00c00b6a05186e85754133d2790ea009,0,0.000000000000000000
0xb7a322b62994033f3c6cf816d31ec66b4d4aabc9,24123784223261176,0.024123784223261176
0x39431bed54e3ae3b6dd77190f1de90507a62ae5d,0,0.000000000000000000
0x8d575569ead47ec39064dce8a222c5b1ece49643,0,0.000000000000000000
0xf4b40b20572d117ead7b5ca3c7eff7d3cbdc4067,0,0.000000000000000000
0x9126a02fbc8f41cfa7a6ce73920eda6c04724bc1,4406685407570,0.000004406685407570
0x33e921d9ee1821e174a4f9d786dc067fee0b6275,0,0.000000000000000000
0xba23378c2c5a88e2189424cca02585270a2a2a5b,0,0.000000000000000000
0x036631a163767ec4b518ba3c234185811f7d9827,0,0.000000000000000000
0x0306cd016809328c17b9a6cdaf6ed63a4316aa58,5387832078104,0.000005387832078104
0x4390ef1c661240414b669c1f9005652096b8ee35,45220946667712,0.000045220946667712
0x6251750decd6dd29da282649f47507876e68538e,0,0.000000000000000000
0x18c08be5f66fe0339e234989e1afaa63b7086bb5,0,0.000000000000000000
0x65cb48f23187da0d375fe72a62f9d0967086b916,19380690330246,0.000019380690330246
0x05eecd336633a443a5679e47797374fbb4cd3c31,0,0.000000000000000000
0x5c31002997fba98f2ccc49de0759e17eb4b5540b,0,0.000000000000000000
0xfc8ed9f0622a98847a829aad5401a711d2a2b8ed,0,0.000000000000000000
0x8b9869a87d5d5128eb742fbaed44441e90327e10,1291659137409834,0.001291659137409834
0xf12bd23f179435169c4bfcce7da2a39f229ce9f0,0,0.000000000000000000
0x645038251be9e3d8bf4af8e035180b879dbdea97,0,0.000000000000000000
0xd74dcb622f680c2de5f73f71882a863a69ee6b95,1346736410463708,0.001346736410463708
0xf3e0788b2bbd45a9693d803e5a0198549471534d,0,0.000000000000000000
0x7cd5fec6fe7a517886296bd7bd4777e74e8cd827,10228684097572,0.000010228684097572
0x532194ad2d997131db6a80e1989f234074227ce4,0,0.000000000000000000
0xa66bc54e822b6b429cf5b573f8b75ca172a3da9a,0,0.000000000000000000
0x201a19858c53185165fcbeec2b70891bf596c5ed,3595288349627802,0.003595288349627802
0xc6b854123e5dd2a8c6628a4c83a8b2e325af23b5,0,0.000000000000000000
0x0f986cab40c39d63036b18d1fa2826827497c0f9,0,0.000000000000000000
0x70c1f8d817d3014f147fe927c07d97fa7b3239ed,0,0.000000000000000000
0xce6bea9e6fb172fbc5f4ded27fa7a2ebd1cab576,0,0.000000000000000000
0x0fc1c3004c16e24195279fbca20a49592e7018c2,0,0.000000000000000000
0x1086aa823389f8ab6447c1f58f7e47eaffd4d147,0,0.000000000000000000
0x60de17b69d70c5e1f27255fa734e1fe9f43fb5ee,0,0.000000000000000000
0xfc49f90c00e2193b2776f9c0b58e25d7abd4d2b3,1506208950,0.000000001506208950
0x7029fb7080747d9b1b502a8d61d7048190ac9b77,0,0.000000000000000000
0x3dd2e6d8f0cbb0d0457e5be5b7c5749acb9858e5,0,0.000000000000000000
0xa476533a78f80b799bd8b61630ab208e33ca99df,1022868409837416,0.001022868409837416
0xd7ad1067b0e3599c08f4bcfcbbad67ebd5fc81e1,0,0.000000000000000000
0x1b23c95f884760521a16e5ff64544d1e48b56d4e,882031840400770,0.000882031840400770
0x24d6eea236b61e42e7b391421534dce681e42599,0,0.000000000000000000
0xef458cbc8640a12b0d3ca4197036444d08a28bdd,1022868409032,0.000001022868409032
0xd5596b014abfe0b8a9dda72067612f81e985c16f,19380490628,0.000000019380490628
0xd3269b2bbb93a872f7a3adbe6ce557966492d6ea,0,0.000000000000000000
0x002622d925f65f87e717bf1b3aef6da31379d36c,0,0.000000000000000000
0x44bd5d4129e4310ea3c7439157fe36934847a6f8,0,0.000000000000000000
0xa1d3fa58bd542c1a7a8854ba8a39293766b97337,139906065228142,0.000139906065228142
0x08cc3f20fc076ce12867faef7d9e4048a2bcd561,0,0.000000000000000000
0xa1b5e876516d1456a5a75255d9770c8899ec0fe7,0,0.000000000000000000
0xca034d4438719391b5e7589242a36ec535ed6836,0,0.000000000000000000
0x22281fb933caadfeaa5ac676be4801dd7db93640,0,0.000000000000000000
0x564db36796054b1bcb7422dde6d59b178ca8277d,0,0.000000000000000000
0x68bec61b04b43266e664c39505f7a4610f47f2c6,13615588982921174,0.013615588982921174
0xad0f6338aa1b374f0a435d57421721ec0ce62e1b,1130523012,0.000000001130523012
0x3dbeafbae8ad20bc4e6c8bba0e55cb9cd34288a7,0,0.000000000000000000
0xa66ec541facc82dccfcf862d70fc23f2162c12b7,0,0.000000000000000000
0xa894aa1dd71960921193bfe3ee5f400dee96c03f,0,0.000000000000000000
0x28585d97f7d77b7a269c9513a98ca316421d8749,0,0.000000000000000000
0xfa40ae827b8c73ef833a9fe0c747eab5f28700e1,538422668,0.000000000538422668
0x7946fe89fe863abb025aac14e7f90084a3adca40,8075493884908,0.000008075493884908
0x31cd2d66a8dae2907759f8b1b48788660227a1c3,0,0.000000000000000000
0xffdd540346b3a999255f7a3cc040f430e5b99ca8,1996805862294964,0.001996805862294964
0xd30506e7390483b2b7193ffb227b2dfc7df2a621,0,0.000000000000000000
0xfc7c5a4d2a7725e9751186229821c92c282f8442,0,0.000000000000000000
0xe5aade0792513ae0a69b765f78cf2e6b24318541,53878290,0.000000000053878290
0x062e22759d775522f56c3dfb312b2788d273cb7b,2260953746,0.000000002260953746
0xcf9631ec83ca364ac4b21276258ae0d3520e64d9,0,0.000000000000000000
0x431ccb866a7aa303097e87297340a9749a7c29c8,402509311256964,0.000402509311256964
0x17424ccccae665fa85c3d424540e9fa87a5af3a5,36167655210990828,0.036167655210990828
0x18fa34c2686379f2445b6ba5b84b99855c89309b,0,0.000000000000000000
0xef276a0bef71131cf67115566fe41f9a8a272b8c,13990606521904,0.000013990606521904
0xf500ddf485455028ddd2ebe1ef29729eca5fd76d,75372686777384,0.000075372686777384
0xd3d1d6e23ea9ae3103de17578ed32ab54a26bdc8,15597191973592,0.000015597191973592
0x9fc15abf8121b738697439d219668dc14ae2b8d1,1438370059436916,0.001438370059436916
0x66d898e5f80e069b079c710d646bdf05a751f370,0,0.000000000000000000
0xaf05edcc99c839c8bc25c6ce72f1e57a19fdd7cd,861364331530874,0.000861364331530874
0x753e463a4a48a9e3e49c0104aa83c4db54ee1693,0,0.000000000000000000
0xd1a658c9b0f8c3b6251daa93cd1df8e31897c82d,38760981996,0.000000038760981996
0x750d7aefae1354ace43701dd4fbca46fdb7b8ae9,0,0.000000000000000000
0x668fab5429f363f87c17b1d9f7eada702cadae1f,296127336574332,0.000296127336574332
0x9dcb3014de2b56bbf222771d3de5ec0808161060,0,0.000000000000000000
0x49f86defbe8bf4cc16f6d6f52859aca40e260940,376940756,0.000000000376940756
0x74fb9510dafd52648735859f11be1145dc0f9528,0,0.000000000000000000
0x9ca53d2679f8a5f1f863b0a620d3d100b21e063a,0,0.000000000000000000
0x7da002237df25435d8eac6b7d92d5fe965f50de5,0,0.000000000000000000
0xe34cdd76378e2d2ff020ff3de0e222eb760c6b54,1559718276,0.000000001559718276
0x56edf0ef4e0060b3951d75dfc8856a18b3a9417a,1242492770974,0.000001242492770974
0x5c80c1505bccd10b0f6940540dd57dfd68c6dfc3,0,0.000000000000000000
0xac9c2099a6a3b223b32a9392af6fa7c60d130c9e,0,0.000000000000000000
0x28a2ba651fea4e0f0d850f77d39f6fdb51290204,0,0.000000000000000000
0x9509ad9a025155857f9d788f34d30f52aa2db8ed,0,0.000000000000000000
0xd78910c72ad46747dfef5d11bf837637c1074a2a,0,0.000000000000000000
0xff03e4519e9775f0d5388ecb0bd2a8cd36d9a457,120299556384158,0.000120299556384158
0x1260655b5d9bc0e6097abe51a1f0beafa3363762,12379614292590,0.000012379614292590
0x41d0240f2ff5ca91efe863f0ab409e33b8d6be20,0,0.000000000000000000
0xc4e5d7a810be28ab665992a6cbd5a6aef834db29,0,0.000000000000000000
0x6af309a8c3fab43be169a839c1d7ce0c39c6e446,22035467090988322,0.022035467090988322
0xc27821a8f6d74bcc89fe9bdc6f8f5168343c7863,0,0.000000000000000000
0xad62066222399e5a2712df5b2ef29f054384d305,7246493458423038,0.007246493458423038
0xeb0f4b64e9287bbca2055db3060a12db8d945ad0,48458137575114,0.000048458137575114
0x88ccd251825b33b67154ba5ee81732dac6e368b2,0,0.000000000000000000
0x1ab9f277167711fd64f8fd018a5919003a470354,0,0.000000000000000000
0x5cb2f5a5f202eb4caac665cd47eb30672b28e1a2,305976929427952,0.000305976929427952
0x8b91ed09d9de752a27cd451112f6878c28f17b94,0,0.000000000000000000
0xd512f007f9de0b4eee19aec15442decebdfda6d0,0,0.000000000000000000
0x791f45004786cb8012d920e707eccc278192b405,0,0.000000000000000000
0xa0c9fb53ec899533ab0723faae14b14178868421,1613225166808,0.000001613225166808
0x6dcaf9c90a86a5caf3a9c5d8f929182f4e0f6f9f,0,0.000000000000000000
0x79e5de788b06be111d3a62bda759aca69012e75f,0,0.000000000000000000
0xb73650f876ff477a91809c29e2c45940c072cda5,1022868409837416,0.001022868409837416
0x0a2086bdc057be62d535d2352f39b827b9882478,0,0.000000000000000000
0x7f404f5bdbfdac2ab2691e9019611f30b812a91b,11305236666262,0.000011305236666262
0x06e8be0955703574a442f3d3767d962e1e5945de,12916591374104630,0.012916591374104630
0x6a93dbe1ce3d34eba0ea33ed841314759846c54b,2155451533006,0.000002155451533006
0x5914021555a49e5557cb63f54d5ef499a81b8059,56526183334788,0.000056526183334788
0x051103d53f8ae314c4e7f6947cde92ab783fd66b,28631867600982,0.000028631867600982
0x96d6a1332d1586bec0bff556e31b42aa73480fb8,1613224198,0.000000001613224198
0x9d35163ac09f4c46a057bca332de3388fac043a4,0,0.000000000000000000
0x3b024a944b5a8e8cc0e9deb40cfd903b6b60b839,0,0.000000000000000000
0x694200f3298d80e966d7230b1cebe4fd264491a3,26934728209138,0.000026934728209138
0x15a29b54e3f66999daf38cff4d9f29c8d3248c33,1559719196264,0.000001559719196264
0xbe83348f2aa2f411502a4e373286b9de5dae9e7a,923128562718,0.000000923128562718
0x722d92d4fac318a2f14721e3e889f4e32099c8f3,136009329524556,0.000136009329524556
0x48d1d5b90a13961e10671429557da9fc028f02bf,68955595747706,0.000068955595747706
0x454efec7b30b16997b14599d167c2c1dbb02a66b,1506208950,0.000000001506208950
0x53b297229d6e39b0568f44f726d61290a69d6631,82112743646378,0.000082112743646378
0xf130a9d746b563e9dfff390f45c9a68b454e4d82,0,0.000000000000000000
0x32075b079fa3018c0e3de7ca2492b2f8870f4e30,12113766552,0.000000012113766552
0x4abe499160a93f1e9599475fde6b2f3a6f6724fe,12916591373180,0.000012916591373180
0x881328cf40a3e9c581593356bfee57d1f237e9d0,0,0.000000000000000000
0x0107a6972e279d56e6f35d009dd4f730cba9d9fa,0,0.000000000000000000
0x53314910f91d0fd597c0db4fd8737de7ba963ed5,807548976,0.000000000807548976
0x3af34d142463a6620df95633c48fe7810909b870,0,0.000000000000000000
0x5afb23d33e70afb82ec0edd8d10f0cb52e669455,1506208950,0.000000001506208950
0x5af7ccd0ceebbecb45b2670c3dc6f1b911a54059,0,0.000000000000000000
0x5474641ce2f19dff3fc3444abddfd34d174b3055,10832571269280258,0.010832571269280258
0x3577cc0a19a853ac2cd7b918abf545e776731f73,0,0.000000000000000000
0xe83db05233da06e7a6b1524277b7e06516be728e,0,0.000000000000000000
0xb92dd55d6fd1132a8a57a053277536ef364b3251,150620983551952,0.000150620983551952
0xd1bad030c90b484cab1f960f57f6a9f8b3402871,0,0.000000000000000000
0xc8c74dbebe3b8fc023acafafef755707227e4308,30147430318,0.000000030147430318
0x1ec2ff7a371fab19bef62a5f285fb09bf88c904c,0,0.000000000000000000
0x519db92f9db437a75a6cc1733e451ae0bd39b0ac,165683081907162,0.000165683081907162
0x4d023f0044a8f4daa3ef94aaac4bf4ee85c933b6,0,0.000000000000000000
0x539508f162a8f8dc8de8c9d2bb2f19ea73aa151d,0,0.000000000000000000
0xffff309103ad05aa9819a0c31f28f3e4f041d602,26092481164162,0.000026092481164162
0x4340c63aec36fefa738c374c4d8b833542e8fd06,0,0.000000000000000000
0x486cf0ea88ef222bbdebbe941eebe9f72c136380,0,0.000000000000000000
0x31ca56db7d434bcb3a588149acf5d2b615aec477,0,0.000000000000000000
0xdaa9e3ca7500d7ba3855df9d8bccde229c13919e,699904442508,0.000000699904442508
